3-2,Equal Superposition,NA,0.6181917329037716,0.8124133277488876,1.2107314365487698,0.6181917329037716,0.8124133277488876,1.2107314365487698
3-2,All zeros,NA,0.6403541899303307,0.6155940539901558,-1.0251807795027459,0.6403541899303307,0.6155940539901558,-1.0251807795027459
3-2,CTSE,0.001,2.782962761845541e-37,3.102388134255705e-73,1000.5770053061734,2.782962761845541e-37,3.102388134255705e-73,1000.5770053061734
3-2,CTSE,0.001,1.4268856287331746e-37,3.873461071877339e-73,1000.6290201901771,1.4268856287331746e-37,3.873461071877339e-73,1000.6290201901771
3-2,CTSE,0.001,1.6743152195546653e-37,3.715391190023866e-73,1000.7007935773495,1.6743152195546653e-37,3.715391190023866e-73,1000.7007935773495
3-2,CTSE,0.001,3.688015723579933e-37,2.7934991701411602e-73,999.8781101692225,3.688015723579933e-37,2.7934991701411602e-73,999.8781101692225
3-2,CTSE,0.001,2.393222438092861e-37,3.6410905216369393e-73,1000.2258130466525,2.393222438092861e-37,3.6410905216369393e-73,1000.2258130466525
3-2,CTSE,0.001,1.0287044911496696e-36,8.725967451108596e-73,998.2019868522359,1.0287044911496696e-36,8.725967451108596e-73,998.2019868522359
3-2,CTSE,0.001,1.4179154845706848e-36,2.3528344031438477e-72,999.6449773767596,1.4179154845706848e-36,2.3528344031438477e-72,999.6449773767596
3-2,CTSE,0.001,4.186612185610011e-37,1.1396849653012571e-73,1001.4666049667946,4.186612185610011e-37,1.1396849653012571e-73,1001.4666049667946
3-2,CTSE,0.001,1.0755145480684534e-36,1.1643595448295437e-72,999.8806220467344,1.0755145480684534e-36,1.1643595448295437e-72,999.8806220467344
3-2,CTSE,0.001,5.445985717042177e-37,5.548584196505999e-74,1001.4318604376853,5.445985717042177e-37,5.548584196505999e-74,1001.4318604376853
3-2,CTSE,0.01,0.0003351188484017712,6.441237984596237e-8,98.99189863716755,0.0003351188484017712,6.441237984596237e-8,98.99189863716755
3-2,CTSE,0.01,0.0011946285650151654,1.9319502167489606e-6,99.52799536116264,0.0011946285650151654,1.9319502167489606e-6,99.52799536116264
3-2,CTSE,0.01,0.00020816860877950405,9.012262219947693e-9,100.75899180336756,0.00020816860877950405,9.012262219947693e-9,100.75899180336756
3-2,CTSE,0.01,0.0009840169537880306,1.2876406939766272e-6,99.85614934920466,0.0009840169537880306,1.2876406939766272e-6,99.85614934920466
3-2,CTSE,0.01,0.00025940400603107367,1.9427490324795597e-8,100.31243396932646,0.00025940400603107367,1.9427490324795597e-8,100.31243396932646
3-2,CTSE,0.01,0.00021817787029136782,4.6432626741937855e-9,100.61864935818576,0.00021817787029136782,4.6432626741937855e-9,100.61864935818576
3-2,CTSE,0.01,0.0002026904593677373,1.9892684912290304e-8,100.13642557725429,0.0002026904593677373,1.9892684912290304e-8,100.13642557725429
3-2,CTSE,0.01,6.785552882548196e-5,7.206244408798606e-8,100.09198983896673,6.785552882548196e-5,7.206244408798606e-8,100.09198983896673
3-2,CTSE,0.01,9.20719701610456e-5,6.391609035132835e-8,100.29906642092448,9.20719701610456e-5,6.391609035132835e-8,100.29906642092448
3-2,CTSE,0.01,7.474985787467174e-5,7.048123232569936e-8,100.10655659967465,7.474985787467174e-5,7.048123232569936e-8,100.10655659967465
3-2,CTSE,0.1,0.3961043170918391,0.05302566074065995,10.052773602936057,0.3961043170918391,0.05302566074065995,10.052773602936057
3-2,CTSE,0.1,0.4359543373494831,0.10515115954928807,9.052194101320252,0.4359543373494831,0.10515115954928807,9.052194101320252
3-2,CTSE,0.1,0.1668029668348347,0.1755634887509828,10.262856631089425,0.1668029668348347,0.1755634887509828,10.262856631089425
3-2,CTSE,0.1,0.4866227135186985,0.6318911909271717,9.582558303273078,0.4866227135186985,0.6318911909271717,9.582558303273078
3-2,CTSE,0.1,0.4931077514291097,0.6018036272037632,10.061202623629285,0.4931077514291097,0.6018036272037632,10.061202623629285
3-2,CTSE,0.1,0.33053031867890253,0.006828495413251402,11.407416134155497,0.33053031867890253,0.006828495413251402,11.407416134155497
3-2,CTSE,0.1,0.16435757363082967,1.1110601259915553,8.821880788102503,0.16435757363082967,1.1110601259915553,8.821880788102503
3-2,CTSE,0.1,0.4741081877669222,0.26962544362045243,10.367746969968355,0.4741081877669222,0.26962544362045243,10.367746969968355
3-2,CTSE,0.1,0.1924775369469992,0.16007355670806117,10.312264705474734,0.1924775369469992,0.16007355670806117,10.312264705474734
3-2,CTSE,0.1,0.2011711414250206,0.1615801474070916,10.092181317290596,0.2011711414250206,0.1615801474070916,10.092181317290596
3-2,CTSE,1.0,0.4919051070099053,0.048469095495657546,0.772702002898572,0.4919051070099053,0.048469095495657546,0.772702002898572
3-2,CTSE,1.0,0.3207468349426618,0.6592516089818927,0.14864401206295955,0.3207468349426618,0.6592516089818927,0.14864401206295955
3-2,CTSE,1.0,0.42755244570364903,0.22853383605107505,0.9349299225965261,0.42755244570364903,0.22853383605107505,0.9349299225965261
3-2,CTSE,1.0,0.24351043685376544,0.5651394206626322,1.1985826056698112,0.24351043685376544,0.5651394206626322,1.1985826056698112
3-2,CTSE,1.0,0.45243339537545035,0.21553113033454765,0.9952987401134946,0.45243339537545035,0.21553113033454765,0.9952987401134946
3-2,CTSE,1.0,0.46315880714435514,0.36690243622111357,1.3829071932034034,0.46315880714435514,0.36690243622111357,1.3829071932034034
3-2,CTSE,1.0,0.39748093517904115,0.2818548515028248,0.9584407310210995,0.39748093517904115,0.2818548515028248,0.9584407310210995
