4-3,Random 2,NA,0.4471075927892969,0.17052422152962468,-4.879939491061304,0.42652978697602395,0.2811741453839405,-3.1794916748872337
4-3,Random 1,NA,0.4642377073580473,0.20463891785949903,-4.559009142057826,0.44663304268206006,0.3474890804638272,-2.4501124911423924
4-3,Random 1,NA,0.46798479550413186,0.21658447948092271,-3.728009667984987,0.44827814558803475,0.3281138669214771,-2.251269880019925
4-3,CTSE,0.001,0.29772144454346133,0.6887574713984982,107.63757437903432,0.29772144454346133,0.6887574713984982,107.63757437903432
4-3,CTSE,0.001,0.23222904529390875,0.6148643291699185,108.15297582463505,0.23222904529390875,0.6148643291699185,108.15297582463505
4-3,Random 3,NA,0.42477353626205827,0.2266897548312201,-2.566439966630361,0.40734342030159854,0.3945422662326662,-0.004245376372027176
4-3,Random 4,NA,0.46726013316147313,0.22846032433870633,-3.8605668555960766,0.4472769763308299,0.3592033157797481,-2.1259051197747185
4-3,Random 5,NA,0.4478845621190941,0.1824969016697078,-5.954751636638874,0.42954622921997876,0.25583082589199596,-3.2064207088556063
4-3,CTSE,0.001,0.2684984277323434,0.6612312930291423,109.37831693870393,0.2684984277323434,0.6612312930291423,109.37831693870393
4-3,Random 6,NA,0.44986339420206306,0.20214746609316336,-2.6960557691016653,0.428866631346619,0.2646629066644867,-2.37163353105321
4-3,Random 7,NA,0.4597007200536844,0.2860773659254891,-2.1662900563231027,0.4335933337961518,0.44950430401885266,0.04356183813905686
4-3,Random 8,NA,0.47667836859532453,0.17440497105812305,-5.19066458684653,0.4536516376050244,0.27038073105746796,-3.8124011898397794
4-3,CTSE,0.01,0.21870413766599278,0.05158560879171036,27.07118556023376,0.21873264400774423,0.05155003076957573,27.07030104198192
4-3,Random 9,NA,0.4297983401763415,0.17908606969414967,-4.615097581753055,0.41760862039756325,0.5275207232316254,2.3508717383858215
4-3,Random 10,NA,0.4455323309663623,0.20457413393561738,-4.213505904947172,0.42330107167505054,0.3220622701696807,-2.7183496575829387
4-3,CTSE,0.01,0.42750802693876205,0.276604358397535,22.94937447798523,0.42755721835486016,0.27651754762272024,22.944715444960398
4-3,CTSE,0.01,0.16391245563210144,0.1951146892468097,26.19632310682075,0.16390298403722836,0.19515639899880333,26.195391940387548
4-3,CTSE,0.1,0.2431769299484122,0.10138067928435492,14.253072468555574,0.20642094143438317,0.19780969652882072,15.009773864127453
4-3,CTSE,0.1,0.26090917456891627,0.20916277338689346,13.672233483339962,0.23493571197234978,0.30569098154755725,13.699381002556429
4-3,CTSE,0.1,0.12638615905755288,0.1628658909979941,13.816672492730293,0.15839988483709475,0.13651855981040614,11.799197674905868
4-3,CTSE,1.0,0.23961251048317858,0.07680633462733076,0.5098482505908193,0.2600863087536542,0.07995533217235777,0.9231338767165735
4-3,CTSE,1.0,0.25539843219850633,0.1995901201674575,3.2922135090214724,0.24392262396480538,0.19899487394068593,3.2229130578190524
4-3,CTSE,1.0,0.22952283669395285,0.12546000139073252,-0.031397182693553786,0.2295731506781895,0.19132869002155078,-0.7800516957604958
4-3,CTSE,10.0,0.22663453869171718,0.17737470151038423,-2.3104334844759156,0.2508923402780643,0.11635705300757615,-1.0556880060766045
4-3,CTSE,10.0,0.2476824445850889,0.119789938127105,-0.5883120022869808,0.24892141839695028,0.06866783509890995,0.5315698942943832
4-3,CTSE,10.0,0.23025215893345696,0.13797740944793427,-1.441323862402621,0.22731902818015123,0.231284189768229,-2.914513604031271
4-3,Equal Superposition,NA,0.5748420450358683,1.1564032477175492,44486.05825609816,0.547057356431833,1.1819266043035483,22238.984025932306
4-3,All zeros,NA,0.6652310433765108,0.4961418324593184,-6.343121437761677,0.3482769232251156,0.2922176438691253,-3.802621983425749
4-3,Random 11,NA,0.45196558694065786,0.392100928106435,0.13078174467736967,0.4328993623644037,0.3112313185291105,-2.33893809359604
